Day,DailyAverage,TempAvg,TempMin,TempMax,Precip,WindSpeed,Pressure,is_holiday_full,is_holiday_half,is_holiday_any,weekday,is_sunday,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_weekend_israel,is_workday_israel,is_bridge_israel,thursday_before_long_weekend,sunday_after_long_weekend,day_category_israel
2022-05-01,62497.0,20.2,17.2,22.0,0.0,14.0,1011.4,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-05-02,75719.0,19.8,15.9,23.0,1.3,11.0,1011.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-05-03,78533.0,25.6,19.5,36.0,0.0,17.8,1005.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-04,68656.0,20.5,17.1,23.0,0.4,15.5,1011.0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,Demi-férié
2022-05-05,58432.0,19.1,16.1,22.0,0.1,17.1,1013.1,1,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,Férié complet
2022-05-06,59954.0,19.5,15.2,22.0,2.2,13.9,1011.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-05-07,57711.0,18.9,14.3,23.0,0.0,12.6,1014.1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-05-08,69464.0,19.0,14.5,23.0,0.0,11.3,1015.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-05-09,70587.0,19.6,14.1,25.0,0.0,15.2,1012.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-05-10,76425.0,20.5,16.6,25.0,0.0,11.7,1013.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-11,77719.0,20.1,16.0,26.0,0.0,10.4,1016.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-12,76040.0,20.2,16.3,24.0,0.0,11.8,1018.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-05-13,67570.0,20.2,16.1,23.0,0.0,11.8,1017.2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-05-14,70411.0,23.2,19.4,28.0,0.0,16.4,1011.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-05-15,78838.0,22.7,16.9,25.0,0.0,13.4,1013.9,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-05-16,80493.0,19.9,16.2,24.0,0.0,11.3,1016.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-05-17,79633.0,20.8,16.8,26.0,0.0,11.0,1014.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-18,80279.0,20.7,17.0,25.0,0.0,10.4,1013.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-19,83047.0,21.6,17.8,27.0,0.0,10.5,1013.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-05-20,74314.0,21.9,18.0,25.0,0.0,12.7,1012.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-05-21,70520.0,24.9,13.0,35.0,0.2,14.5,1009.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-05-22,79615.0,22.3,18.5,24.0,0.0,14.3,1010.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-05-23,83801.0,21.4,18.4,25.0,0.0,14.3,1009.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-05-24,84349.0,22.0,17.1,27.0,0.0,10.0,1011.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-25,86360.0,21.8,18.2,25.0,0.0,11.4,1014.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-05-26,90025.0,22.4,19.0,25.0,0.0,12.6,1013.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-05-27,79992.0,22.7,20.5,25.0,0.0,12.8,1010.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-05-28,70227.0,24.1,20.1,30.0,0.0,10.1,1008.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-05-29,91878.0,24.4,20.1,31.0,0.0,12.0,1009.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-05-30,92204.0,25.4,21.2,31.0,0.0,11.0,1010.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-05-31,93691.0,24.2,20.0,30.0,0.0,10.6,1010.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-01,89435.0,23.6,21.1,27.0,0.0,11.9,1008.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-02,86137.0,23.5,20.3,26.0,0.0,10.9,1007.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-06-03,75958.0,22.7,18.0,26.0,0.0,9.6,1009.5,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-06-04,74686.0,23.0,19.0,26.0,0.0,10.9,1010.5,1,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,Férié complet
2022-06-05,76510.0,23.8,21.2,27.0,0.0,12.7,1010.0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-06-06,89708.0,24.4,21.1,29.0,0.0,9.8,1009.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-06-07,93035.0,24.8,21.8,29.0,0.1,9.8,1007.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-08,95909.0,25.0,21.0,29.0,0.0,10.2,1009.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-09,94010.0,24.6,20.7,28.0,0.0,9.5,1010.0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-06-10,85174.0,25.6,22.4,29.0,0.0,11.2,1010.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-06-11,81204.0,26.0,22.0,30.0,0.0,9.5,1009.1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-06-12,97802.0,25.7,23.2,28.0,0.0,12.0,1006.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-06-13,94853.0,25.2,22.0,28.0,2.5,14.8,1007.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-06-14,96657.0,24.8,21.5,28.0,0.9,11.4,1009.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-15,96712.0,24.6,21.0,28.0,0.8,11.7,1011.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-16,98315.0,25.4,21.4,28.0,0.0,15.7,1010.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-06-17,47964.0,26.4,23.8,29.0,0.0,15.3,1007.5,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-06-18,85190.0,27.2,23.9,31.0,0.0,12.1,1007.1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-06-19,96727.0,26.1,23.2,29.0,0.0,12.3,1009.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-06-20,95310.0,25.4,21.9,28.0,0.0,12.0,1010.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-06-21,93671.0,25.4,21.3,28.0,0.0,13.6,1007.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-22,96645.0,25.9,21.7,29.0,0.0,14.8,1004.6,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-23,101719.0,26.8,22.3,31.0,0.0,11.8,1006.5,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-06-24,88667.0,27.8,23.0,33.0,0.0,9.9,1006.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-06-25,84950.0,26.4,24.2,29.0,0.4,15.8,1006.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-06-26,86586.0,26.3,22.3,29.0,0.0,13.1,1008.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-06-27,99265.0,26.9,22.4,31.0,0.0,10.6,1008.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-06-28,100580.0,25.9,22.3,29.0,0.0,12.4,1006.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-29,100658.0,26.3,22.8,29.0,0.0,12.5,1006.8,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-06-30,99449.0,26.4,22.9,30.0,0.0,12.8,1006.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-07-01,88348.0,26.1,22.0,30.0,0.0,11.5,1006.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-07-02,90673.0,26.8,22.9,30.0,0.0,13.4,1006.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-07-03,106044.0,27.2,23.4,30.0,0.0,12.5,1005.3,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-07-04,107255.0,27.8,24.0,32.0,0.0,12.2,1005.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-07-05,104586.0,27.7,23.8,32.0,0.0,12.6,1006.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-06,102668.0,27.1,22.8,30.0,0.0,11.7,1005.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-07,102704.0,27.0,20.0,31.0,0.0,10.9,1006.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-07-08,89476.0,26.8,22.0,31.0,0.0,11.1,1006.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-07-09,88832.0,27.0,22.0,31.0,0.0,11.5,1005.4,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-07-10,104255.0,27.3,23.7,31.0,0.0,13.0,1004.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-07-11,102255.0,26.5,22.6,30.0,0.0,12.3,1007.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-07-12,104318.0,26.6,22.7,30.0,0.0,12.9,1009.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-13,107100.0,27.6,23.9,31.0,0.0,13.2,1007.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-14,104205.0,27.4,23.8,30.0,0.0,12.6,1006.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-07-15,93353.0,27.6,23.7,31.0,0.0,13.0,1005.4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-07-16,84642.0,26.8,23.5,29.0,0.0,13.0,1007.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-07-17,99043.0,27.5,23.0,31.0,0.0,12.3,1005.9,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-07-18,111455.0,28.2,24.4,32.0,0.0,11.8,1004.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-07-19,111568.0,29.0,24.9,33.0,0.0,11.2,1005.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-20,113963.0,29.2,25.6,33.0,0.0,11.3,1006.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-21,109797.0,28.0,24.0,31.0,0.0,11.2,1005.9,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-07-22,97909.0,28.5,24.6,32.0,0.0,12.3,1007.1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-07-23,96864.0,28.2,24.5,31.0,0.0,12.5,1006.9,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-07-24,112984.0,28.5,24.4,32.0,0.0,13.1,1004.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-07-25,111404.0,28.7,24.9,32.0,0.0,11.0,1003.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-07-26,110196.0,28.8,24.9,33.0,0.0,10.5,1003.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-27,110428.0,28.1,24.0,32.0,0.0,10.7,1003.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-07-28,111556.0,28.6,25.0,33.0,0.0,11.2,1005.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-07-29,103918.0,29.3,26.3,33.0,0.0,12.2,1006.5,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-07-30,97372.0,28.8,26.0,32.0,0.0,11.0,1006.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-07-31,103978.0,28.3,24.8,32.0,0.0,11.2,1004.4,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-08-01,108597.0,28.1,23.8,33.0,0.0,12.0,1003.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-08-02,113555.0,28.4,24.9,32.0,0.0,11.5,1004.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-03,109756.0,28.4,25.1,32.0,0.0,11.5,1005.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-04,113301.0,28.2,25.2,31.0,0.0,12.6,1006.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-08-05,102253.0,29.3,26.8,31.0,0.0,12.6,1005.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-08-06,98735.0,29.0,26.6,32.0,0.0,11.9,1005.1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-08-07,107161.0,28.5,25.5,32.0,0.0,10.4,1004.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-08-08,104668.0,28.0,24.7,31.0,0.0,10.7,1006.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-08-09,108231.0,28.1,24.4,32.0,0.0,11.1,1007.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-10,110858.0,28.4,24.7,31.0,0.0,12.8,1006.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-11,111028.0,28.5,24.7,31.0,0.0,12.0,1006.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-08-12,93633.0,27.6,24.3,31.0,0.0,12.1,1006.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-08-13,90931.0,27.6,22.7,31.0,0.0,11.6,1006.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-08-14,109257.0,28.6,24.7,31.0,0.4,12.7,1005.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-08-15,108377.0,27.9,24.0,31.0,0.0,11.1,1007.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-08-16,110264.0,27.4,23.6,30.0,0.0,12.4,1008.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-17,108058.0,27.5,24.3,30.0,0.0,11.7,1006.5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-18,105076.0,27.1,23.4,30.0,0.0,10.9,1004.8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-08-19,96018.0,27.7,23.7,31.0,0.0,10.7,1004.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-08-20,97157.0,27.6,23.4,32.0,0.0,11.2,1005.2,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-08-21,112797.0,28.6,24.9,32.0,0.0,10.6,1004.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-08-22,111072.0,27.8,24.0,31.0,0.0,11.6,1006.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-08-23,109201.0,28.0,24.0,31.0,0.5,10.9,1008.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-24,107233.0,27.1,23.2,30.0,0.0,12.2,1008.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-25,115341.0,28.2,24.4,31.0,0.0,14.6,1007.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-08-26,102613.0,28.4,25.5,30.0,0.0,15.0,1007.3,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-08-27,103121.0,28.4,25.4,31.0,0.0,14.4,1008.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-08-28,121616.0,28.8,26.0,31.0,0.0,17.4,1007.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-08-29,120300.0,29.1,26.7,31.0,0.0,11.9,1009.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-08-30,118810.0,28.9,26.5,31.0,0.0,11.1,1010.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-08-31,118058.0,28.9,25.7,31.0,0.0,11.6,1008.6,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-01,117191.0,28.5,25.9,31.0,0.0,12.1,1007.8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-09-02,107490.0,28.5,26.0,30.0,0.0,11.5,1008.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-09-03,106206.0,28.3,25.9,31.0,0.0,12.3,1010.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-09-04,115327.0,28.2,25.3,30.0,0.0,11.9,1010.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-09-05,110254.0,27.7,24.0,31.0,0.0,10.6,1009.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-09-06,108770.0,27.4,23.4,31.0,0.2,11.8,1007.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-07,110940.0,27.7,23.4,31.0,0.6,10.2,1008.1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-08,110917.0,28.1,23.6,31.0,0.0,13.6,1009.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-09-09,99341.0,27.8,24.3,31.0,0.0,12.9,1010.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-09-10,96271.0,27.1,23.6,30.0,0.0,11.2,1010.8,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-09-11,105889.0,26.7,22.0,31.0,0.0,11.5,1009.4,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-09-12,108103.0,26.3,21.0,31.0,0.0,10.1,1006.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-09-13,112328.0,27.4,22.3,31.0,0.2,11.1,1006.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-14,102864.0,27.2,22.8,30.0,0.0,9.8,1010.1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-15,98568.0,26.1,21.1,30.0,0.0,10.6,1012.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-09-16,94345.0,25.5,21.0,30.0,0.0,10.7,1010.2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-09-17,96991.0,26.3,22.6,29.0,0.0,12.9,1007.8,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-09-18,108782.0,26.6,22.5,29.0,0.0,11.1,1008.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-09-19,99617.0,26.5,22.7,29.0,0.0,12.7,1010.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-09-20,104037.0,26.1,21.5,29.0,0.0,10.6,1008.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-21,92793.0,25.5,20.9,29.0,0.0,12.2,1008.5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-22,78953.0,25.8,20.9,29.0,0.0,10.6,1009.8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-09-23,80349.0,25.2,20.6,29.0,0.0,10.6,1011.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-09-24,79497.0,25.0,20.7,30.0,0.0,12.8,1014.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-09-25,82817.0,25.7,21.2,29.0,0.0,14.0,1014.4,1,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,Férié complet
2022-09-26,80425.0,25.6,21.1,29.0,0.0,13.3,1013.7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Férié complet
2022-09-27,84139.0,25.2,20.9,29.0,0.0,10.8,1013.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Férié complet
2022-09-28,97171.0,24.8,19.9,29.0,0.0,11.5,1013.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-09-29,102112.0,25.3,20.6,29.0,0.0,11.8,1013.1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-09-30,96803.0,26.5,22.4,30.0,0.0,11.9,1014.3,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-10-01,94796.0,27.1,23.3,31.0,0.0,12.3,1014.4,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-10-02,107246.0,26.7,21.9,31.0,0.0,10.5,1010.0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-10-03,106727.0,26.2,22.0,31.0,0.0,9.4,1006.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-10-04,88636.0,25.9,22.4,30.6,0.0,10.5,1010.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Demi-férié
2022-10-05,82808.0,24.8,20.4,29.8,0.0,12.4,1015.0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,Férié complet
2022-10-06,92167.0,24.6,20.2,28.0,0.0,10.7,1014.1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,1,0,Pont
2022-10-07,72458.0,24.4,20.1,27.0,0.0,9.2,1013.1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-10-08,74805.0,23.2,18.7,28.0,0.0,10.7,1013.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-10-09,75598.0,22.5,18.2,27.0,0.0,9.5,1014.6,0,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,Demi-férié
2022-10-10,76003.0,22.6,18.0,27.0,0.0,12.1,1016.7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Férié complet
2022-10-11,92539.0,23.4,18.7,28.0,0.0,13.9,1015.8,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Demi-férié
2022-10-12,91853.0,23.4,19.2,27.0,0.0,10.5,1014.9,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,Demi-férié
2022-10-13,87696.0,24.4,19.2,27.0,1.8,11.6,1014.0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,Demi-férié
2022-10-14,77423.0,22.6,18.1,27.0,0.6,10.3,1012.5,0,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,Demi-férié
2022-10-15,77953.0,22.8,18.1,27.0,0.2,11.4,1011.2,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-10-16,79113.0,23.6,19.9,29.0,0.4,15.4,1011.6,0,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,Demi-férié
2022-10-17,77919.0,24.0,20.2,28.0,0.8,13.0,1014.5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Férié complet
2022-10-18,90390.0,23.3,18.9,28.0,0.7,10.1,1016.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-10-19,88934.0,22.6,17.8,27.0,0.0,10.6,1014.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-10-20,91209.0,23.7,18.5,28.0,1.1,9.4,1013.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-10-21,80274.0,22.8,18.5,27.0,0.9,10.3,1013.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-10-22,77252.0,22.4,18.1,26.0,0.0,9.7,1016.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
